weekday,hour,tweet_length,mentions_count,urls_count,photos_count,hashtags_count,quote_url,video,retweets_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
Monday,23,114,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Monday,23,181,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2
Monday,23,148,0,0,0,0,1,0,0,2,0,2,1,0,1,0,0,2,1
Monday,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,23,193,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Monday,22,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Monday,22,50,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
Monday,22,160,0,0,1,4,0,1,0,0,0,0,0,1,0,0,1,0,1
Monday,22,97,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
Monday,22,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Monday,22,312,0,0,1,0,0,1,0,2,1,0,0,1,0,1,1,2,1
Monday,21,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,21,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,21,255,0,1,0,0,0,0,0,1,1,0,1,1,2,1,4,2,3
Monday,21,135,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,2
Monday,21,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Monday,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,21,109,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2
Monday,21,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
Monday,21,166,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Monday,21,124,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
Monday,21,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,82,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Monday,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,160,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Monday,20,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,150,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0
Monday,20,232,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2
Monday,20,121,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3
Monday,20,93,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2
Monday,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Monday,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sunday,15,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,1,196,0,0,2,0,0,1,1,0,1,0,0,1,0,0,1,0,2
Thursday,19,209,0,1,0,0,0,0,1,2,0,1,1,0,1,1,0,2,0
Wednesday,5,46,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,14,191,0,0,0,0,0,0,1,1,2,2,0,3,1,3,2,2,4
Sunday,14,272,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,3
Friday,0,46,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,17,140,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,2,1
Sunday,5,118,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Sunday,4,55,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,20,175,0,0,2,0,0,1,1,1,0,1,3,0,3,0,0,3,0
Sunday,2,79,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Monday,5,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,18,230,3,0,1,0,0,1,1,1,3,1,0,0,0,1,1,1,2
Sunday,13,114,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Thursday,22,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Friday,19,57,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,23,38,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
Sunday,16,83,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Tuesday,19,120,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
Tuesday,19,67,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,20,165,0,0,0,0,0,0,1,1,2,0,1,5,1,2,2,1,6
Tuesday,2,170,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Friday,21,60,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
Sunday,1,286,0,0,0,3,0,1,1,0,1,0,0,0,1,0,0,1,1
Friday,3,135,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,1,2
Sunday,20,46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Sunday,10,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,18,188,0,0,0,0,0,0,1,3,0,1,4,0,2,0,1,3,1
Thursday,20,274,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,3,1
Sunday,22,78,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0
Thursday,1,178,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2
Saturday,17,184,0,0,0,0,0,0,1,0,0,0,0,2,0,1,5,0,5
Saturday,21,244,0,0,1,0,0,1,1,0,3,0,1,0,0,0,0,1,1
Friday,2,131,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Tuesday,4,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Saturday,1,71,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,18,197,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Saturday,16,279,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Saturday,5,264,0,1,0,1,0,0,1,0,4,0,0,5,0,1,4,0,5
Tuesday,1,115,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Thursday,18,258,0,1,0,0,0,0,1,0,3,0,1,2,0,0,2,0,3
Thursday,5,179,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,2
Sunday,0,77,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,17,48,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,0,67,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,20,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,20,78,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,2,145,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,18,49,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,18,109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Thursday,3,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,15,117,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Sunday,6,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Wednesday,8,118,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,2
Wednesday,14,282,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,1,2
Friday,18,115,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Sunday,18,193,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,2
Sunday,8,188,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
Sunday,20,102,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
Wednesday,22,127,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,2,0
Sunday,17,86,0,0,2,0,0,1,1,0,1,0,0,1,0,1,0,0,2
Sunday,16,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Monday,11,293,1,0,3,1,0,1,1,0,1,0,0,1,0,0,1,0,2
Wednesday,4,302,0,1,1,0,0,1,1,0,3,0,0,3,0,3,1,0,5
Saturday,21,238,0,0,0,0,0,0,1,0,2,0,0,2,1,1,2,0,3
Monday,11,301,0,0,2,0,0,1,1,1,1,0,1,1,1,0,1,1,2
Sunday,0,155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0
Sunday,4,300,1,0,3,0,0,1,1,0,2,0,1,2,1,2,0,1,3
Wednesday,13,282,1,0,1,1,0,1,1,0,1,0,0,4,0,1,0,0,4
Sunday,20,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
Thursday,9,167,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,1,212,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
Wednesday,13,230,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Thursday,13,154,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,4
Tuesday,22,125,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,2
Friday,11,129,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0
Thursday,16,236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,21,222,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0
Thursday,18,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Friday,13,199,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Friday,15,243,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
Friday,15,284,0,0,0,1,0,0,1,0,2,0,3,0,0,1,3,2,2
Saturday,22,293,0,0,1,0,0,1,1,0,2,0,1,1,0,0,1,0,1
Wednesday,1,168,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Tuesday,13,160,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Saturday,13,163,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3
Thursday,2,171,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Tuesday,13,156,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,1,143,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
Friday,4,139,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Tuesday,18,144,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
Saturday,20,197,1,0,0,0,0,0,1,1,2,2,1,0,0,1,1,3,1
Monday,14,274,0,0,0,0,0,0,1,2,1,2,3,0,3,1,1,3,1
Friday,15,253,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Thursday,13,67,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,21,274,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,1
Monday,1,129,0,0,0,2,0,0,1,1,2,0,1,0,0,0,0,1,0
Sunday,12,56,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,20,297,0,0,4,3,0,1,1,0,1,3,1,1,1,1,1,2,2
Tuesday,14,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Tuesday,12,80,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
Monday,3,308,0,1,4,1,0,1,1,0,0,0,2,0,3,1,1,4,0
Tuesday,15,178,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,3,2
Wednesday,20,258,0,0,0,0,0,0,1,1,1,0,1,2,1,1,2,2,2
Sunday,20,50,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,20,236,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
Tuesday,17,129,0,1,0,0,0,0,1,1,1,0,0,1,2,1,1,1,1
Friday,13,265,0,0,0,0,0,0,1,3,1,1,2,1,1,0,0,4,1
Thursday,2,254,1,0,1,0,0,1,1,0,1,0,0,0,0,1,2,1,2
Thursday,20,287,0,0,0,0,0,0,1,1,1,2,1,1,1,0,1,2,2
Monday,23,272,0,0,0,0,0,0,1,1,2,2,0,0,1,1,0,3,1
Friday,14,180,1,0,0,0,0,0,1,1,2,1,1,2,1,2,1,2,2
Wednesday,10,280,0,0,0,0,0,0,1,1,2,1,3,0,0,0,1,5,4
Monday,14,141,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
Wednesday,16,244,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1
Tuesday,0,293,0,0,1,0,0,1,1,0,2,0,0,2,2,1,2,2,2
Thursday,1,173,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Wednesday,1,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Tuesday,16,221,0,1,1,0,0,1,1,1,0,0,1,0,2,0,1,2,1
Monday,19,136,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Thursday,22,303,0,0,1,2,0,1,1,0,1,0,0,2,0,1,2,0,3
Thursday,18,211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Monday,4,214,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,2
Thursday,14,99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
Thursday,19,264,0,0,0,0,1,0,1,2,0,2,2,0,2,0,0,3,0
Saturday,22,198,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
Thursday,16,116,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,1,216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Friday,2,198,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
Friday,0,284,1,0,0,0,0,0,1,1,1,0,0,1,2,1,3,1,5
Sunday,20,249,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,3
Wednesday,2,284,0,0,0,0,0,0,1,1,2,1,1,2,2,1,3,3,3
Wednesday,1,299,0,1,0,1,1,0,1,3,3,1,2,3,3,2,4,4,4
Tuesday,20,303,0,1,0,0,1,0,1,1,0,2,0,0,4,1,0,2,1
Tuesday,18,244,0,0,1,0,0,1,1,0,1,0,0,2,1,0,2,2,2
Tuesday,16,223,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
Tuesday,14,275,0,0,0,0,0,0,1,0,0,2,3,1,5,1,1,5,2
Friday,1,136,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
Friday,23,157,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1
Saturday,18,138,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1,0,1
Saturday,5,103,0,0,3,0,0,1,1,1,0,1,0,0,0,0,0,1,0
Friday,10,65,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
Tuesday,1,87,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
Friday,19,127,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,2
Monday,11,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,12,101,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
Saturday,2,140,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
Monday,6,50,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0
Sunday,16,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tuesday,1,46,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
Monday,15,145,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
Saturday,5,45,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
Friday,4,207,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2
Saturday,4,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,1,86,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
Thursday,1,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,17,248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,18,61,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0
Sunday,0,247,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
Monday,22,253,0,0,0,0,0,1,1,0,2,0,0,1,1,0,1,1,3
Wednesday,18,270,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,3
Tuesday,16,127,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Tuesday,3,148,0,0,0,0,0,1,1,1,2,0,2,2,1,1,1,1,2
Monday,1,148,0,0,0,0,0,1,1,1,2,0,2,2,1,1,1,1,2
Tuesday,6,136,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Wednesday,20,262,0,0,1,0,0,1,1,2,1,1,3,1,1,1,1,4,1
Sunday,23,264,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1
Tuesday,22,226,0,0,0,0,1,0,1,2,1,1,1,1,0,0,1,1,1
Friday,11,71,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Thursday,18,276,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
Friday,17,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Friday,4,91,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
Wednesday,3,135,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Wednesday,23,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,5,270,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,2,2
Sunday,1,119,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Saturday,19,278,0,0,0,0,0,0,1,1,1,0,0,3,0,0,1,1,3
Saturday,0,106,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,3,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Saturday,1,180,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Tuesday,20,157,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,3
Friday,6,279,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,1,3
Friday,13,313,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1
Monday,1,26,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Friday,3,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,1,280,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,1,3
Monday,5,147,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,2,0
Sunday,20,285,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
Sunday,2,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sunday,16,247,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1
Friday,3,85,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,2,0
Wednesday,7,169,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
Sunday,18,277,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,3
Sunday,4,96,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
Saturday,19,207,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1
Thursday,5,134,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
Friday,2,113,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
Tuesday,7,282,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,1,7
Wednesday,18,274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,21,106,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Wednesday,1,88,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,23,71,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0
Thursday,22,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,21,53,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
Wednesday,3,137,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
Wednesday,8,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,3,140,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Tuesday,22,92,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1
Saturday,21,145,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
Thursday,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,4,140,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,3
Tuesday,6,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,21,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Sunday,23,140,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2
Wednesday,17,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,4,66,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
Saturday,2,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Saturday,16,151,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1
Thursday,19,226,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
Monday,7,263,0,0,0,0,0,0,1,2,1,1,1,1,2,0,1,3,3
Sunday,17,132,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,2
Tuesday,21,140,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Tuesday,19,105,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,13,279,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2
Monday,16,65,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,10,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Thursday,20,57,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,2
Wednesday,20,92,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
Thursday,9,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Thursday,13,62,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Wednesday,21,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tuesday,17,127,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Saturday,19,241,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1
Monday,16,199,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,4,2
Thursday,18,53,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
Thursday,3,65,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,16,195,0,0,0,0,0,0,1,0,3,0,0,2,0,2,3,0,4
Thursday,10,112,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2,2
Thursday,10,38,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Monday,22,92,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
Thursday,6,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
Monday,15,51,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,2
Saturday,23,52,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,12,94,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,18,266,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2
Sunday,1,93,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0
Tuesday,7,87,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
Sunday,1,69,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
Monday,2,279,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
Friday,14,251,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,3
Thursday,22,44,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
Thursday,19,117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Wednesday,22,275,0,0,0,0,0,0,1,4,4,2,3,5,3,2,4,3,6
Monday,20,227,0,0,1,0,0,1,1,2,1,0,2,1,0,0,1,2,2
Friday,23,172,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,3,2
Friday,21,141,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
Thursday,22,113,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0
Friday,16,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,20,139,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1
Wednesday,0,78,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Friday,8,103,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1,2,2
Saturday,23,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,14,46,0,0,0,0,0,0,1,2,0,2,1,0,0,1,0,2,0
Saturday,17,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Saturday,19,114,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Wednesday,22,79,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,2
Thursday,17,280,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
Wednesday,12,250,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,3
Wednesday,2,82,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Thursday,20,63,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1
Wednesday,9,105,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
Tuesday,22,261,0,0,0,0,0,0,1,0,1,0,2,5,2,1,3,2,5
Wednesday,4,195,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,2
Monday,15,283,0,0,0,0,0,0,1,0,3,0,0,4,0,0,1,1,9
Wednesday,15,269,0,0,0,0,0,0,1,0,1,1,0,2,0,1,2,1,3
Thursday,23,125,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
Monday,4,168,1,1,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1
Friday,21,225,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,2
Monday,13,216,0,0,2,1,0,1,1,0,1,0,0,2,0,1,3,0,4
Monday,1,279,3,0,0,0,0,0,1,1,1,0,0,2,0,1,0,3,3
Thursday,16,187,0,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,18,47,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Monday,17,100,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Monday,1,96,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,2
Sunday,14,279,0,0,0,0,1,0,1,1,2,2,3,2,3,1,0,4,5
Wednesday,4,129,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,1
